date,participant,app_name,app_version,session_id,record_type,max_attempts,current_attempt,confirmation
01/30/2022 22:55:55,P30,Android Token,2.10,acf63a77-9771-43cf-930d-dd0857af4d05,EB_NO_MATCH,null,null,y
01/30/2022 23:33:26,P30,Android Token,2.10,c77e773b-b77a-4d18-8602-7d423ca76c47,OB_MATCHED,2,1,y
01/30/2022 23:33:38,P30,Android Token,2.10,c77e773b-b77a-4d18-8602-7d423ca76c47,EB_NO_MATCH,null,null,y
01/30/2022 23:36:02,P30,Android Token,2.10,dd04f5c2-60e9-4d79-afe5-29bee232e9d2,OB_MATCHED,2,1,y
01/30/2022 23:36:11,P30,Android Token,2.10,dd04f5c2-60e9-4d79-afe5-29bee232e9d2,EB_NO_MATCH,null,null,y
01/30/2022 23:37:37,P30,Android Token,2.10,dd04f5c2-60e9-4d79-afe5-29bee232e9d2,S2R_MATCHED,2,-1,n
01/30/2022 23:44:41,P30,Android Token,2.10,787bdddd-c5ad-44db-9484-9b210738cf4c,OB_MATCHED,2,1,y
01/30/2022 23:44:48,P30,Android Token,2.10,787bdddd-c5ad-44db-9484-9b210738cf4c,EB_NO_MATCH,null,null,y
01/30/2022 23:55:17,P30,Android Token,2.10,20f17456-1f37-4929-9cd4-a7dfea28183e,OB_MATCHED,2,1,y
01/30/2022 23:55:25,P30,Android Token,2.10,20f17456-1f37-4929-9cd4-a7dfea28183e,EB_NO_MATCH,null,null,y
01/30/2022 23:56:01,P30,Android Token,2.10,20f17456-1f37-4929-9cd4-a7dfea28183e,S2R_MATCHED,2,1,y
01/31/2022 00:40:09,P30,AntennaPod,1.6.2.3,5c533ac1-edd4-4ec3-9c32-e94ff54d00e4,S2R_MATCHED,2,1,y
01/31/2022 01:12:02,P30,AntennaPod,1.6.2.3,6bc554b6-57ce-484f-8b8e-2516900cb215,S2R_MATCHED,2,2,y
01/31/2022 01:43:00,P30,GnuCash,1.0.3,9a09b05a-f523-487c-b2f6-c4d72f202a2c,OB_SCREENS,3,1,y
01/31/2022 01:43:12,P30,GnuCash,1.0.3,9a09b05a-f523-487c-b2f6-c4d72f202a2c,EB_NO_MATCH,null,null,y
01/31/2022 14:02:24,P3,GnuCash,2.1.3,5ad61c62-d401-4b3b-81f8-f9d9ddd32d2b,OB_SCREENS,3,1,y
01/31/2022 14:02:40,P3,GnuCash,2.1.3,5ad61c62-d401-4b3b-81f8-f9d9ddd32d2b,EB_NO_MATCH,null,null,n
01/31/2022 14:06:03,P3,Grow Tracker,2.3.1,5ea1b1ca-afad-48f7-9318-cdbfafa08e5e,OB_SCREENS,3,1,y
01/31/2022 14:06:14,P3,Grow Tracker,2.3.1,5ea1b1ca-afad-48f7-9318-cdbfafa08e5e,EB_NO_MATCH,null,null,y
02/01/2022 20:14:02,P1,Droid Weight,1.5.4,1301d55a-da1a-4809-a19a-a33b65401045,OB_SCREENS,3,1,y
02/01/2022 20:14:24,P1,Droid Weight,1.5.4,1301d55a-da1a-4809-a19a-a33b65401045,EB_NO_MATCH,null,null,y
02/01/2022 20:22:49,P3,AntennaPod,1.6.2.3,81e4476f-a285-41af-ac82-39daf646aeb2,OB_SCREENS,3,1,n
02/01/2022 20:23:13,P3,AntennaPod,1.6.2.3,81e4476f-a285-41af-ac82-39daf646aeb2,OB_SCREENS,3,2,n
02/01/2022 20:23:29,P3,AntennaPod,1.6.2.3,81e4476f-a285-41af-ac82-39daf646aeb2,OB_SCREENS,3,3,n
02/01/2022 22:40:54,P4,Grow Tracker,2.3.1,76592141-bc57-40e6-ae73-4220f0601099,OB_MATCHED,2,1,y
02/01/2022 22:41:32,P4,Grow Tracker,2.3.1,76592141-bc57-40e6-ae73-4220f0601099,EB_NO_MATCH,null,null,y
02/01/2022 22:42:54,P4,Grow Tracker,2.3.1,76592141-bc57-40e6-ae73-4220f0601099,S2R_MATCHED,2,1,y
02/06/2022 14:00:40,P34,ATimeTracker,0.20,75b3a041-32ee-4530-b522-39b8c888da7c,OB_SCREENS,3,1,y
02/06/2022 14:00:52,P34,ATimeTracker,0.20,75b3a041-32ee-4530-b522-39b8c888da7c,EB_NO_MATCH,null,null,y
02/06/2022 14:26:50,P34,ATimeTracker,0.20,5c188b83-54a3-4d4b-82e1-f1140a9cfdb3,OB_SCREENS,3,1,y
02/06/2022 14:27:00,P34,ATimeTracker,0.20,5c188b83-54a3-4d4b-82e1-f1140a9cfdb3,EB_NO_MATCH,null,null,y
02/06/2022 15:26:58,P34,GnuCash,2.1.3,8fd07936-176e-4d1d-acf4-ded1882f3fb9,OB_SCREENS,3,1,y
02/06/2022 15:27:13,P34,GnuCash,2.1.3,8fd07936-176e-4d1d-acf4-ded1882f3fb9,EB_NO_MATCH,null,null,y
02/06/2022 15:30:05,P34,ATimeTracker,0.20,29390885-13a1-4761-ba94-f3889da36ea4,OB_SCREENS,3,1,y
02/06/2022 15:30:35,P34,ATimeTracker,0.20,29390885-13a1-4761-ba94-f3889da36ea4,EB_NO_MATCH,null,null,y
02/06/2022 15:32:56,P23,GnuCash,1.0.3,90784770-d1a6-4bdc-81bb-02f374e44f28,OB_SCREENS,3,1,y
02/06/2022 21:43:01,P1,ATimeTracker,0.20,bcc218cf-f577-4493-88a1-7f91d4ea188b,OB_SCREENS,3,1,n
02/06/2022 21:48:17,P15,ATimeTracker,0.20,dd4e1e01-05cd-4b9d-9331-6571b44ae082,OB_SCREENS,3,1,y
02/06/2022 21:48:42,P15,ATimeTracker,0.20,dd4e1e01-05cd-4b9d-9331-6571b44ae082,EB_NO_MATCH,null,null,y
02/06/2022 21:56:51,P15,ATimeTracker,0.20,6522f00b-9720-445e-bc75-9e8e9b123415,OB_MATCHED,2,1,y
02/06/2022 21:58:52,P15,ATimeTracker,0.20,6522f00b-9720-445e-bc75-9e8e9b123415,EB_NO_MATCH,null,null,y
02/06/2022 22:05:28,P15,Android Token,2.10,accf6c5b-f98f-4723-b02a-d80d21111a59,OB_SCREENS,3,1,n
02/06/2022 22:06:19,P15,Android Token,2.10,accf6c5b-f98f-4723-b02a-d80d21111a59,OB_SCREENS,3,3,n
02/06/2022 22:12:01,P15,Droid Weight,1.5.4,c2a46f5f-bb6b-4618-8292-aeef7140e315,OB_SCREENS,3,1,y
02/07/2022 00:15:50,P23,AntennaPod,1.6.2.3,740d6e37-f210-417d-94ba-b4ded8310f8b,OB_SCREENS,3,1,n
02/07/2022 00:17:36,P23,AntennaPod,1.6.2.3,740d6e37-f210-417d-94ba-b4ded8310f8b,OB_SCREENS,3,3,n
02/07/2022 00:20:43,P23,AntennaPod,1.6.2.3,bf74063f-7cf6-4879-8ffe-b80c3cd6ea59,OB_SCREENS,3,1,n
02/07/2022 00:21:31,P23,AntennaPod,1.6.2.3,bf74063f-7cf6-4879-8ffe-b80c3cd6ea59,OB_SCREENS,3,3,n
02/07/2022 00:23:17,P23,AntennaPod,1.6.2.3,bf74063f-7cf6-4879-8ffe-b80c3cd6ea59,S2R_MATCHED,2,1,n
02/07/2022 00:23:30,P23,AntennaPod,1.6.2.3,bf74063f-7cf6-4879-8ffe-b80c3cd6ea59,S2R_MATCHED,2,-1,n
02/07/2022 00:24:20,P23,AntennaPod,1.6.2.3,bf74063f-7cf6-4879-8ffe-b80c3cd6ea59,S2R_MATCHED,2,1,n
02/07/2022 00:28:38,P23,ATimeTracker,0.20,dca164cd-3605-4e05-a827-655dd8a7d5f9,OB_SCREENS,3,1,y
02/07/2022 00:28:56,P23,ATimeTracker,0.20,dca164cd-3605-4e05-a827-655dd8a7d5f9,EB_NO_MATCH,null,null,y
02/07/2022 00:29:58,P23,ATimeTracker,0.20,dca164cd-3605-4e05-a827-655dd8a7d5f9,S2R_MATCHED,2,1,y
02/07/2022 00:33:17,P23,Grow Tracker,2.3.1,3d4653d2-8fd7-48cc-890b-d7cd21daf67f,OB_MATCHED,2,1,y
02/07/2022 00:33:30,P23,Grow Tracker,2.3.1,3d4653d2-8fd7-48cc-890b-d7cd21daf67f,EB_NO_MATCH,null,null,y
02/07/2022 00:34:30,P23,Grow Tracker,2.3.1,3d4653d2-8fd7-48cc-890b-d7cd21daf67f,S2R_MATCHED,2,-1,n
02/07/2022 00:34:45,P23,Grow Tracker,2.3.1,3d4653d2-8fd7-48cc-890b-d7cd21daf67f,S2R_MATCHED,2,1,y
02/07/2022 00:38:38,P23,Android Token,2.10,5b5b8552-1312-41cb-ba59-060e8bb110ec,OB_MATCHED,2,1,y
02/07/2022 00:40:00,P23,Android Token,2.10,5b5b8552-1312-41cb-ba59-060e8bb110ec,S2R_MATCHED,2,2,y
02/07/2022 00:43:54,P23,Droid Weight,1.5.4,a52724f9-8c77-4a9e-9e53-7bc393c7ebb8,OB_SCREENS,3,1,y
02/07/2022 00:44:11,P23,Droid Weight,1.5.4,a52724f9-8c77-4a9e-9e53-7bc393c7ebb8,EB_NO_MATCH,null,null,y
02/07/2022 00:49:44,P23,Droid Weight,1.5.4,bf37ab33-42f4-40b0-bf9f-ae0c299cf111,OB_SCREENS,3,1,y
02/07/2022 00:51:02,P23,Droid Weight,1.5.4,bf37ab33-42f4-40b0-bf9f-ae0c299cf111,EB_NO_MATCH,null,null,y
02/07/2022 00:54:12,P23,AntennaPod,1.6.2.3,5afe6876-89eb-462d-8113-608a0874ce72,OB_SCREENS,3,1,n
02/07/2022 00:54:24,P23,AntennaPod,1.6.2.3,5afe6876-89eb-462d-8113-608a0874ce72,OB_SCREENS,3,2,n
02/07/2022 00:55:27,P23,AntennaPod,1.6.2.3,5afe6876-89eb-462d-8113-608a0874ce72,OB_SCREENS,3,3,n
02/07/2022 00:57:25,P23,AntennaPod,1.6.2.3,5afe6876-89eb-462d-8113-608a0874ce72,S2R_MATCHED,2,1,n
02/07/2022 01:00:26,P23,AntennaPod,1.6.2.3,ba969261-e2a5-4435-85e8-6a3011eafd1c,OB_SCREENS,3,1,n
02/07/2022 01:00:32,P23,AntennaPod,1.6.2.3,ba969261-e2a5-4435-85e8-6a3011eafd1c,OB_SCREENS,3,2,n
02/07/2022 01:00:37,P23,AntennaPod,1.6.2.3,ba969261-e2a5-4435-85e8-6a3011eafd1c,OB_SCREENS,3,3,n
02/07/2022 01:02:15,P23,AntennaPod,1.6.2.3,ba969261-e2a5-4435-85e8-6a3011eafd1c,S2R_MATCHED,2,1,n
02/07/2022 01:09:02,P23,Grow Tracker,2.3.1,c03b28db-ae02-4b72-8e2b-fcd10224feba,OB_SCREENS,3,1,y
02/07/2022 01:09:14,P23,Grow Tracker,2.3.1,c03b28db-ae02-4b72-8e2b-fcd10224feba,EB_NO_MATCH,null,null,y
02/07/2022 01:10:15,P23,Grow Tracker,2.3.1,c03b28db-ae02-4b72-8e2b-fcd10224feba,S2R_MATCHED,2,1,y
02/07/2022 01:10:28,P23,Grow Tracker,2.3.1,c03b28db-ae02-4b72-8e2b-fcd10224feba,S2R_MATCHED,2,1,y
02/07/2022 01:19:35,P23,ATimeTracker,0.20,68943bd7-0cf6-4202-bf89-bb3f010c230d,OB_SCREENS,3,1,y
02/07/2022 01:19:50,P23,ATimeTracker,0.20,68943bd7-0cf6-4202-bf89-bb3f010c230d,EB_NO_MATCH,null,null,y
02/07/2022 01:24:24,P23,Android Token,2.10,85828802-2658-41db-9a5f-af7cc49f3cd7,OB_SCREENS,3,1,y
02/07/2022 01:24:33,P23,Android Token,2.10,85828802-2658-41db-9a5f-af7cc49f3cd7,EB_NO_MATCH,null,null,y
02/07/2022 01:27:37,P23,Android Token,2.10,1277a13b-41f0-40dc-a2bf-eb2ac9e9106a,OB_MATCHED,2,1,y
02/07/2022 01:30:37,P23,Android Token,2.10,1277a13b-41f0-40dc-a2bf-eb2ac9e9106a,S2R_MATCHED,2,2,y
02/07/2022 01:31:32,P23,Android Token,2.10,1277a13b-41f0-40dc-a2bf-eb2ac9e9106a,S2R_MATCHED,2,2,y
